longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,Income_category,Area_density,Rooms_per_Household,age_category,<1H Ocean,Inland,Island,Near Bay,Near Ocean,Unnamed: 19,area_density,income_category,age_group,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-117.06,32.76,36,2785,577,1275,527,2.3015,156800,Low,2.419354839,5.284629981,Old,0,0,0,0,1,,2.4193548387096775,Low,Old,0,0,0,0,1
-117.06,32.76,38,1549,288,636,278,3.2188,150500,Low,2.287769784,5.571942446,Old,0,0,0,0,1,,2.287769784172662,Low,Old,0,0,0,0,1
-117.05,32.76,46,1887,359,795,358,3.25,159600,Low,2.220670391,5.270949721,Old,0,0,0,0,1,,2.2206703910614527,Low,Old,0,0,0,0,1
-117.06,32.76,37,2356,476,1231,499,2.965,155700,Low,2.466933868,4.721442886,Old,0,0,0,0,1,,2.466933867735471,Low,Old,0,0,0,0,1
-117.06,32.76,24,1629,587,1012,488,1.7452,156800,Low,2.073770492,3.338114754,Mid-Age,0,0,0,0,1,,2.0737704918032787,Low,Middle-aged,0,0,0,0,1
-117.06,32.75,34,2516,611,1317,594,2.2308,125900,Low,2.217171717,4.235690236,Old,0,0,0,0,1,,2.217171717171717,Low,Middle-aged,0,0,0,0,1
-117.05,32.75,35,2144,388,1003,383,3.0938,137300,Low,2.618798956,5.597911227,Old,0,0,0,0,1,,2.618798955613577,Low,Middle-aged,0,0,0,0,1
-117.07,32.72,18,1758,286,987,277,4.6875,141800,Low,3.563176895,6.346570397,Mid-Age,0,0,0,0,1,,3.563176895306859,Low,Middle-aged,0,0,0,0,1
-117.08,32.72,32,2286,468,1741,467,3.0446,101900,Low,3.728051392,4.895074946,Old,0,0,0,0,1,,3.728051391862955,Low,Middle-aged,0,0,0,0,1
-117.07,32.71,36,2448,475,1268,450,2.5682,109100,Low,2.817777778,5.44,Old,0,0,0,0,1,,2.8177777777777777,Low,Old,0,0,0,0,1
-117.06,32.73,33,3444,619,1884,582,3.7891,126700,Low,3.237113402,5.917525773,Old,0,0,0,0,1,,3.2371134020618557,Low,Middle-aged,0,0,0,0,1
-117.06,32.72,31,2669,514,1626,499,3.1923,116900,Low,3.258517034,5.348697395,Old,0,0,0,0,1,,3.258517034068136,Low,Middle-aged,0,0,0,0,1
-117.05,32.72,35,1777,369,1158,353,3.4107,117000,Low,3.280453258,5.033994334,Old,0,0,0,0,1,,3.2804532577903682,Low,Middle-aged,0,0,0,0,1
-117.06,32.71,25,2681,596,1947,553,2.8964,104300,Low,3.52079566,4.848101266,Mid-Age,0,0,0,0,1,,3.5207956600361663,Low,Middle-aged,0,0,0,0,1
-117.07,32.71,39,2754,652,2263,619,2.2454,89600,Low,3.655896607,4.44911147,Old,0,0,0,0,1,,3.655896607431341,Low,Old,0,0,0,0,1
-117.08,32.7,35,1477,264,852,279,3.1786,100600,Low,3.053763441,5.29390681,Old,0,0,0,0,1,,3.053763440860215,Low,Middle-aged,0,0,0,0,1
-117.08,32.7,37,2176,418,1301,375,2.875,98900,Low,3.469333333,5.802666667,Old,0,0,0,0,1,,3.469333333333333,Low,Old,0,0,0,0,1
-117.08,32.7,36,2103,390,1279,392,2.4135,97000,Low,3.262755102,5.364795918,Old,0,0,0,0,1,,3.2627551020408165,Low,Old,0,0,0,0,1
-117.06,32.71,21,1864,388,1498,389,3.8194,125700,Low,3.850899743,4.791773779,Mid-Age,0,0,0,0,1,,3.8508997429305913,Low,Middle-aged,0,0,0,0,1
-117.06,32.71,11,2397,523,1566,514,3.8687,145200,Low,3.046692607,4.663424125,New,0,0,0,0,1,,3.046692607003891,Low,New,0,0,0,0,1
-117.08,32.71,27,2204,598,1656,521,1.4821,86200,Low,3.178502879,4.230326296,Mid-Age,0,0,0,0,1,,3.1785028790786947,Low,Middle-aged,0,0,0,0,1
-117.07,32.71,26,4151,823,2822,697,2.8372,123400,Low,4.048780488,5.955523673,Mid-Age,0,0,0,0,1,,4.048780487804878,Low,Middle-aged,0,0,0,0,1
-117.07,32.7,14,2763,456,1914,465,4.1645,143000,Low,4.116129032,5.941935484,New,0,0,0,0,1,,4.116129032258065,Low,New,0,0,0,0,1
-117.07,32.69,20,2192,406,1766,393,4.0921,135000,Low,4.493638677,5.577608142,Mid-Age,0,0,0,0,1,,4.493638676844784,Low,Middle-aged,0,0,0,0,1
-117.06,32.7,12,3943,737,3280,751,4.112,141400,Low,4.367509987,5.250332889,New,0,0,0,0,1,,4.3675099866844205,Low,New,0,0,0,0,1
-117.04,32.71,28,5274,991,3727,961,3.57,109800,Low,3.878251821,5.488033299,Mid-Age,0,0,0,0,1,,3.878251821019771,Low,Middle-aged,0,0,0,0,1
-117.05,32.71,25,3292,608,2266,592,3.2986,119200,Low,3.827702703,5.560810811,Mid-Age,0,0,0,0,1,,3.8277027027027026,Low,Middle-aged,0,0,0,0,1
-117.03,32.71,33,3126,627,2300,623,3.2596,103000,Low,3.691813804,5.017656501,Old,0,0,0,0,1,,3.691813804173355,Low,Middle-aged,0,0,0,0,1
-117.03,32.71,34,2328,444,1684,429,3.25,99600,Low,3.925407925,5.426573427,Old,0,0,0,0,1,,3.9254079254079253,Low,Middle-aged,0,0,0,0,1
-117.02,32.71,20,4050,745,2870,761,3.7366,121800,Low,3.771353482,5.321944809,Mid-Age,0,0,0,0,1,,3.771353482260184,Low,Middle-aged,0,0,0,0,1
-117.02,32.7,22,2756,516,1849,486,4.1837,125400,Low,3.804526749,5.670781893,Mid-Age,0,0,0,0,1,,3.8045267489711936,Low,Middle-aged,0,0,0,0,1
-117.02,32.7,18,1643,283,1134,269,5.1769,133000,Low,4.215613383,6.107806691,Mid-Age,0,0,0,0,1,,4.215613382899628,Low,Middle-aged,0,0,0,0,1
-117.02,32.71,30,3187,592,2082,631,3.5388,118500,Low,3.299524564,5.050713154,Mid-Age,0,0,0,0,1,,3.299524564183835,Low,Middle-aged,0,0,0,0,1
-117.01,32.7,25,2321,398,1434,386,3.5341,120800,Low,3.715025907,6.012953368,Mid-Age,0,0,0,0,1,,3.715025906735751,Low,Middle-aged,0,0,0,0,1
-117.05,32.69,8,831,158,740,154,5.3908,165500,Low,4.805194805,5.396103896,New,0,0,0,0,1,,4.805194805194805,Low,New,0,0,0,0,1
-117.06,32.69,9,1520,269,1250,265,4.8875,157700,Low,4.716981132,5.735849057,New,0,0,0,0,1,,4.716981132075472,Low,New,0,0,0,0,1
-117.06,32.69,13,705,149,718,155,4.4375,154900,Low,4.632258065,4.548387097,New,0,0,0,0,1,,4.632258064516129,Low,New,0,0,0,0,1
-117.06,32.69,9,521,111,491,110,5.1305,158900,Low,4.463636364,4.736363636,New,0,0,0,0,1,,4.463636363636364,Low,New,0,0,0,0,1
-117.03,32.7,19,2304,572,2010,556,2.2866,109900,Low,3.615107914,4.143884892,Mid-Age,0,0,0,0,1,,3.615107913669065,Low,Middle-aged,0,0,0,0,1
-117.04,32.69,27,1790,356,1286,347,3.5437,115800,Low,3.706051873,5.158501441,Mid-Age,0,0,0,0,1,,3.7060518731988474,Low,Middle-aged,0,0,0,0,1
-117.04,32.7,7,9311,1703,7302,1694,4.419,156900,Low,4.310507674,5.496458087,New,0,0,0,0,1,,4.310507674144038,Low,New,0,0,0,0,1
-117.07,32.68,18,1475,267,1149,268,5.0827,142200,Low,4.287313433,5.503731343,Mid-Age,0,0,0,0,1,,4.287313432835821,Low,Middle-aged,0,0,0,0,1
-117.06,32.68,38,1481,317,1080,291,2.85,125800,Low,3.711340206,5.089347079,Old,0,0,0,0,1,,3.711340206185567,Low,Old,0,0,0,0,1
-117.06,32.68,36,3815,796,2945,728,2.0959,125000,Low,4.04532967,5.240384615,Old,0,0,0,0,1,,4.045329670329671,Low,Old,0,0,0,0,1
-117.05,32.69,21,991,210,695,203,3.625,144300,Low,3.42364532,4.881773399,Mid-Age,0,0,0,0,1,,3.4236453201970445,Low,Middle-aged,0,0,0,0,1
-117.06,32.68,41,2665,515,1664,512,2.375,113500,Low,3.25,5.205078125,Old,0,0,0,0,1,,3.25,Low,Old,0,0,0,0,1
-117.06,32.67,29,4047,754,2353,730,4.0505,125000,Low,3.223287671,5.543835616,Mid-Age,0,0,0,0,1,,3.223287671232877,Low,Middle-aged,0,0,0,0,1
-117.05,32.68,35,3414,580,1761,522,3.9922,129800,Low,3.373563218,6.540229885,Old,0,0,0,0,1,,3.3735632183908044,Low,Middle-aged,0,0,0,0,1
-117.05,32.67,32,4227,785,2842,795,3.9646,137800,Low,3.574842767,5.316981132,Old,0,0,0,0,1,,3.5748427672955976,Low,Middle-aged,0,0,0,0,1
-117.05,32.68,19,1469,275,1010,292,3.5664,150400,Low,3.45890411,5.030821918,Mid-Age,0,0,0,0,1,,3.458904109589041,Low,Middle-aged,0,0,0,0,1
-117.05,32.67,16,2168,343,1589,338,5.4863,153800,Low,4.701183432,6.414201183,Mid-Age,0,0,0,0,1,,4.701183431952662,Low,Middle-aged,0,0,0,0,1
-117.06,32.66,33,3425,511,1528,479,5.6889,234600,Low,3.189979123,7.150313152,Old,0,0,0,0,1,,3.1899791231732775,Low,Middle-aged,0,0,0,0,1
-117.06,32.66,24,2587,491,1617,458,3.5066,133400,Low,3.530567686,5.648471616,Mid-Age,0,0,0,0,1,,3.53056768558952,Low,Middle-aged,0,0,0,0,1
-117.04,32.66,22,3362,630,1471,612,4.1442,303900,Low,2.403594771,5.493464052,Mid-Age,0,0,0,0,1,,2.40359477124183,Low,Middle-aged,0,0,0,0,1
-117.03,32.67,15,5094,818,2118,758,5.3505,266600,Low,2.794195251,6.720316623,New,0,0,0,0,1,,2.7941952506596306,Low,New,0,0,0,0,1
-117.02,32.68,14,3986,675,2065,702,5.7192,267400,Low,2.941595442,5.678062678,New,0,0,0,0,1,,2.9415954415954415,Low,New,0,0,0,0,1
-117.05,32.69,14,1689,555,1319,527,3.16,143800,Low,2.5028463,3.204933586,New,0,0,0,0,1,,2.5028462998102468,Low,New,0,0,0,0,1
-117.05,32.68,15,1828,359,955,248,3.2174,165100,Low,3.850806452,7.370967742,New,0,0,0,0,1,,3.850806451612903,Low,New,0,0,0,0,1
-117.04,32.68,13,2132,425,1345,432,4.0,89300,Low,3.113425926,4.935185185,New,0,0,0,0,1,,3.113425925925926,Low,New,0,0,0,0,1
-117.04,32.68,14,1320,270,943,260,5.0947,152700,Low,3.626923077,5.076923077,New,0,0,0,0,1,,3.626923076923077,Low,New,0,0,0,0,1
-117.04,32.67,14,3464,683,2139,734,4.0668,137500,Low,2.914168937,4.719346049,New,0,0,0,0,1,,2.9141689373297,Low,New,0,0,0,0,1
-117.04,32.69,9,3417,860,2521,828,3.02,158900,Low,3.04468599,4.126811594,New,0,0,0,0,1,,3.0446859903381642,Low,New,0,0,0,0,1
-117.04,32.68,9,3087,609,1530,556,3.775,125000,Low,2.751798561,5.552158273,New,0,0,0,0,1,,2.7517985611510793,Low,New,0,0,0,0,1
-117.04,32.68,11,1875,357,1014,386,4.375,115000,Low,2.626943005,4.857512953,New,0,0,0,0,1,,2.626943005181347,Low,New,0,0,0,0,1
-117.01,32.7,7,2327,490,1304,445,3.3553,132200,Low,2.930337079,5.229213483,New,0,0,0,0,1,,2.9303370786516854,Low,New,0,0,0,0,1
-117.02,32.69,7,6055,1004,3031,952,4.436,135000,Low,3.183823529,6.360294118,New,0,0,0,0,1,,3.1838235294117645,Low,New,0,0,0,0,1
-117.03,32.69,5,3201,532,2061,536,5.0829,179400,Low,3.845149254,5.972014925,New,0,0,0,0,1,,3.845149253731343,Low,New,0,0,0,0,1
-117.03,32.69,10,901,163,698,167,4.6648,156100,Low,4.179640719,5.395209581,New,0,0,0,0,1,,4.179640718562874,Low,New,0,0,0,0,1
-117.03,32.69,8,2460,397,1784,390,4.5662,175500,Low,4.574358974,6.307692308,New,0,0,0,0,1,,4.574358974358974,Low,New,0,0,0,0,1
-117.09,32.71,12,3375,945,2357,808,1.5,106300,Low,2.917079208,4.176980198,New,0,0,0,0,1,,2.917079207920792,Low,New,0,0,0,0,1
-117.09,32.7,15,869,217,887,216,1.4583,84200,Low,4.106481481,4.023148148,New,0,0,0,0,1,,4.106481481481482,Low,New,0,0,0,0,1
-117.09,32.7,22,2409,582,1887,578,1.4089,94200,Low,3.264705882,4.167820069,Mid-Age,0,0,0,0,1,,3.264705882352941,Low,Middle-aged,0,0,0,0,1
-117.09,32.69,18,1645,430,1221,410,1.3269,108000,Low,2.97804878,4.012195122,Mid-Age,0,0,0,0,1,,2.978048780487805,Low,Middle-aged,0,0,0,0,1
-117.09,32.69,20,1102,205,852,217,3.1833,108300,Low,3.926267281,5.078341014,Mid-Age,0,0,0,0,1,,3.9262672811059907,Low,Middle-aged,0,0,0,0,1
-117.1,32.69,11,3071,911,2812,774,1.2413,83100,Low,3.633074935,3.967700258,New,0,0,0,0,1,,3.6330749354005167,Low,New,0,0,0,0,1
-117.1,32.7,28,633,137,525,170,3.6042,95600,Low,3.088235294,3.723529412,Mid-Age,0,0,0,0,1,,3.088235294117647,Low,Middle-aged,0,0,0,0,1
-117.1,32.7,42,2002,488,1505,464,1.5057,86300,Low,3.243534483,4.314655172,Old,0,0,0,0,1,,3.2435344827586206,Low,Old,0,0,0,0,1
-117.1,32.71,9,1931,472,1628,445,2.085,92600,Low,3.658426966,4.339325843,New,0,0,0,0,1,,3.6584269662921347,Low,New,0,0,0,0,1
-117.09,32.73,26,3114,686,1948,660,2.8942,124100,Low,2.951515152,4.718181818,Mid-Age,0,0,0,0,1,,2.9515151515151516,Low,Middle-aged,0,0,0,0,1
-117.1,32.72,5,1615,387,1094,394,2.2024,137200,Low,2.776649746,4.098984772,New,0,0,0,0,1,,2.7766497461928936,Low,New,0,0,0,0,1
-117.09,32.72,39,1273,246,770,242,2.0938,102500,Low,3.181818182,5.260330579,Old,0,0,0,0,1,,3.1818181818181817,Low,Old,0,0,0,0,1
-117.09,32.72,33,1096,240,716,224,1.6944,111800,Low,3.196428571,4.892857143,Old,0,0,0,0,1,,3.1964285714285716,Low,Middle-aged,0,0,0,0,1
-117.09,32.73,28,3109,594,1559,589,3.5789,120300,Low,2.646859083,5.278438031,Mid-Age,0,0,0,0,1,,2.646859083191851,Low,Middle-aged,0,0,0,0,1
-117.09,32.71,29,2238,523,2061,504,2.5559,96800,Low,4.089285714,4.44047619,Mid-Age,0,0,0,0,1,,4.089285714285714,Low,Middle-aged,0,0,0,0,1
-117.1,32.71,29,3422,713,2775,644,1.7075,86900,Low,4.309006211,5.313664596,Mid-Age,0,0,0,0,1,,4.309006211180124,Low,Middle-aged,0,0,0,0,1
-117.1,32.71,25,939,247,1003,240,1.75,87900,Low,4.179166667,3.9125,Mid-Age,0,0,0,0,1,,4.179166666666666,Low,Middle-aged,0,0,0,0,1
-117.11,32.72,25,1491,348,1183,316,1.9583,88600,Low,3.743670886,4.71835443,Mid-Age,0,0,0,0,1,,3.7436708860759493,Low,Middle-aged,0,0,0,0,1
-117.11,32.71,30,1729,457,1673,460,1.7,85900,Low,3.636956522,3.758695652,Mid-Age,0,0,0,0,1,,3.6369565217391306,Low,Middle-aged,0,0,0,0,1
-117.11,32.7,34,2028,522,1797,464,1.7402,79400,Low,3.872844828,4.370689655,Old,0,0,0,0,1,,3.872844827586207,Low,Middle-aged,0,0,0,0,1
-117.11,32.7,37,2045,502,1920,472,1.8125,83300,Low,4.06779661,4.332627119,Old,0,0,0,0,1,,4.067796610169491,Low,Old,0,0,0,0,1
-117.11,32.7,33,1980,488,1626,428,1.4856,86400,Low,3.799065421,4.626168224,Old,0,0,0,0,1,,3.7990654205607477,Low,Middle-aged,0,0,0,0,1
-117.12,32.7,14,819,237,827,237,1.3194,90500,Low,3.489451477,3.455696203,New,0,0,0,0,1,,3.4894514767932487,Low,New,0,0,0,0,1
-117.12,32.7,36,1011,253,763,226,1.8187,84100,Low,3.376106195,4.473451327,Old,0,0,0,0,1,,3.3761061946902653,Low,Old,0,0,0,0,1
-117.11,32.71,29,1040,291,1054,297,1.1818,83200,Low,3.548821549,3.501683502,Mid-Age,0,0,0,0,1,,3.548821548821549,Low,Middle-aged,0,0,0,0,1
-117.1,32.69,37,1269,340,1369,302,2.2102,87200,Low,4.533112583,4.201986755,Old,0,0,0,0,1,,4.533112582781457,Low,Old,0,0,0,0,1
-117.1,32.69,35,1292,272,1183,272,2.0547,98000,Low,4.349264706,4.75,Old,0,0,0,0,1,,4.349264705882353,Low,Middle-aged,0,0,0,0,1
-117.11,32.69,36,1421,367,1418,355,1.9425,93400,Low,3.994366197,4.002816901,Old,0,0,0,0,1,,3.9943661971830986,Low,Old,0,0,0,0,1
-117.11,32.69,34,1144,295,1271,302,2.09,91800,Low,4.208609272,3.78807947,Old,0,0,0,0,1,,4.208609271523179,Low,Middle-aged,0,0,0,0,1
-117.11,32.69,37,2395,627,2489,599,1.5933,86300,Low,4.155258765,3.998330551,Old,0,0,0,0,1,,4.155258764607679,Low,Old,0,0,0,0,1
-117.11,32.69,39,395,159,620,162,2.725,86500,Low,3.827160494,2.438271605,Old,0,0,0,0,1,,3.8271604938271606,Low,Old,0,0,0,0,1
-117.12,32.69,46,200,77,180,65,1.0658,93800,Low,2.769230769,3.076923077,Old,0,0,0,0,1,,2.769230769230769,Low,Old,0,0,0,0,1
-117.12,32.69,37,1082,294,1146,265,2.0673,88500,Low,4.324528302,4.083018868,Old,0,0,0,0,1,,4.324528301886793,Low,Old,0,0,0,0,1
-117.12,32.7,38,818,217,953,231,1.0531,65700,Low,4.125541126,3.541125541,Old,0,0,0,0,1,,4.125541125541125,Low,Old,0,0,0,0,1
-117.12,32.7,37,1361,348,1398,328,1.1681,78100,Low,4.262195122,4.149390244,Old,0,0,0,0,1,,4.262195121951219,Low,Old,0,0,0,0,1
-117.13,32.69,36,1469,400,1271,340,1.043,90100,Low,3.738235294,4.320588235,Old,0,0,0,0,1,,3.738235294117647,Low,Old,0,0,0,0,1
-117.13,32.7,48,786,230,917,231,1.875,75600,Low,3.96969697,3.402597403,Old,0,0,0,0,1,,3.9696969696969697,Low,Old,0,0,0,0,1
-117.13,32.7,42,1210,292,945,258,0.8991,78900,Low,3.662790698,4.689922481,Old,0,0,0,0,1,,3.6627906976744184,Low,Old,0,0,0,0,1
-117.13,32.7,38,1445,392,1286,357,1.4632,80200,Low,3.602240896,4.047619048,Old,0,0,0,0,1,,3.6022408963585435,Low,Old,0,0,0,0,1
-117.13,32.7,35,1179,344,1372,330,1.9509,70200,Low,4.157575758,3.572727273,Old,0,0,0,0,1,,4.157575757575757,Low,Middle-aged,0,0,0,0,1
-117.12,32.71,33,1256,331,1315,321,1.9286,78500,Low,4.096573209,3.912772586,Old,0,0,0,0,1,,4.0965732087227416,Low,Middle-aged,0,0,0,0,1
-117.13,32.71,38,993,246,760,205,1.1563,82700,Low,3.707317073,4.843902439,Old,0,0,0,0,1,,3.707317073170732,Low,Old,0,0,0,0,1
-117.13,32.71,42,1145,314,1114,307,1.2614,87500,Low,3.628664495,3.729641694,Old,0,0,0,0,1,,3.6286644951140063,Low,Old,0,0,0,0,1
-117.13,32.71,44,1697,413,1396,363,1.5474,83300,Low,3.845730028,4.674931129,Old,0,0,0,0,1,,3.8457300275482096,Low,Old,0,0,0,0,1
-117.13,32.72,32,2197,623,1784,599,1.901,120300,Low,2.978297162,3.667779633,Old,0,0,0,0,1,,2.978297161936561,Low,Middle-aged,0,0,0,0,1
-117.12,32.71,24,421,101,396,113,0.6433,111300,Low,3.504424779,3.725663717,Mid-Age,0,0,0,0,1,,3.504424778761062,Low,Middle-aged,0,0,0,0,1
-117.13,32.72,9,2436,720,1780,653,1.8299,137500,Low,2.725880551,3.730474732,New,0,0,0,0,1,,2.7258805513016844,Low,New,0,0,0,0,1
-117.13,32.72,19,1341,435,1048,360,1.975,117900,Low,2.911111111,3.725,Mid-Age,0,0,0,0,1,,2.911111111111111,Low,Middle-aged,0,0,0,0,1
-117.12,32.72,36,6096,1285,3093,1229,3.37,159100,Low,2.516680228,4.960130187,Old,0,0,0,0,1,,2.5166802278275022,Low,Old,0,0,0,0,1
-117.12,32.73,50,2307,424,887,356,3.5156,168800,Low,2.491573034,6.480337079,Old,0,0,0,0,1,,2.491573033707865,Low,Old,0,0,0,0,1
-117.12,32.73,52,3976,718,1750,769,3.4151,175400,Low,2.275682705,5.170351105,Old,0,0,0,0,1,,2.2756827048114436,Low,Old,0,0,0,0,1
-117.13,32.74,46,3355,768,1457,708,2.6604,170100,Low,2.057909605,4.738700565,Old,0,0,0,0,1,,2.0579096045197742,Low,Old,0,0,0,0,1
-117.13,32.73,52,1148,214,481,215,5.454,240900,Low,2.237209302,5.339534884,Old,0,0,0,0,1,,2.2372093023255815,Low,Old,0,0,0,0,1
-117.13,32.73,52,2676,557,1181,537,3.6058,213100,Low,2.199255121,4.983240223,Old,0,0,0,0,1,,2.1992551210428304,Low,Old,0,0,0,0,1
-117.13,32.74,50,1527,338,728,322,2.625,203200,Low,2.260869565,4.742236025,Old,0,0,0,0,1,,2.260869565217391,Low,Old,0,0,0,0,1
-117.13,32.73,43,2706,667,1531,614,2.1513,145000,Low,2.493485342,4.407166124,Old,0,0,0,0,1,,2.493485342019544,Low,Old,0,0,0,0,1
-117.13,32.72,43,2160,504,1221,452,2.4821,140600,Low,2.701327434,4.778761062,Old,0,0,0,0,1,,2.7013274336283186,Low,Old,0,0,0,0,1
-117.13,32.72,52,1560,307,757,315,2.7083,199100,Low,2.403174603,4.952380952,Old,0,0,0,0,1,,2.403174603174603,Low,Old,0,0,0,0,1
-117.13,32.73,52,1911,415,777,412,2.2429,221100,Low,1.88592233,4.638349515,Old,0,0,0,0,1,,1.8859223300970873,Low,Old,0,0,0,0,1
-117.14,32.72,42,1558,458,1227,407,2.2804,139100,Low,3.014742015,3.828009828,Old,0,0,0,0,1,,3.0147420147420148,Low,Old,0,0,0,0,1
-117.13,32.72,17,1285,423,1208,409,1.758,126600,Low,2.953545232,3.141809291,Mid-Age,0,0,0,0,1,,2.9535452322738385,Low,Middle-aged,0,0,0,0,1
-117.14,32.71,34,1694,455,1467,425,2.1164,139400,Low,3.451764706,3.985882353,Old,0,0,0,0,1,,3.451764705882353,Low,Middle-aged,0,0,0,0,1
-117.14,32.71,32,719,251,894,208,1.8456,103100,Low,4.298076923,3.456730769,Old,0,0,0,0,1,,4.298076923076923,Low,Middle-aged,0,0,0,0,1
-117.14,32.72,43,1073,344,660,279,2.0529,168800,Low,2.365591398,3.845878136,Old,0,0,0,0,1,,2.3655913978494625,Low,Old,0,0,0,0,1
-117.14,32.72,45,1140,310,840,339,1.6156,156300,Low,2.477876106,3.362831858,Old,0,0,0,0,1,,2.47787610619469,Low,Old,0,0,0,0,1
-117.14,32.72,34,2533,862,2011,778,2.1199,160400,Low,2.584832905,3.255784062,Old,0,0,0,0,1,,2.5848329048843186,Low,Middle-aged,0,0,0,0,1
-117.14,32.71,52,1225,332,955,321,1.6011,106300,Low,2.975077882,3.816199377,Old,0,0,0,0,1,,2.9750778816199377,Low,Old,0,0,0,0,1
-117.14,32.71,52,979,314,975,297,1.2375,100000,Low,3.282828283,3.296296296,Old,0,0,0,0,1,,3.282828282828283,Low,Old,0,0,0,0,1
-117.14,32.71,52,800,313,1337,282,1.5594,87500,Low,4.741134752,2.836879433,Old,0,0,0,0,1,,4.74113475177305,Low,Old,0,0,0,0,1
-117.13,32.71,37,1220,325,1472,323,1.825,81500,Low,4.557275542,3.777089783,Old,0,0,0,0,1,,4.557275541795666,Low,Old,0,0,0,0,1
-117.13,32.71,35,614,180,691,164,1.6953,81300,Low,4.213414634,3.743902439,Old,0,0,0,0,1,,4.213414634146342,Low,Middle-aged,0,0,0,0,1
-117.14,32.71,43,966,255,857,208,1.2841,72000,Low,4.120192308,4.644230769,Old,0,0,0,0,1,,4.1201923076923075,Low,Old,0,0,0,0,1
-117.14,32.71,39,1647,478,2176,479,1.7642,82900,Low,4.542797495,3.438413361,Old,0,0,0,0,1,,4.542797494780793,Low,Old,0,0,0,0,1
-117.14,32.7,32,1280,353,1335,330,1.6023,77300,Low,4.045454545,3.878787879,Old,0,0,0,0,1,,4.045454545454546,Low,Middle-aged,0,0,0,0,1
-117.13,32.7,35,365,98,463,112,2.5588,78800,Low,4.133928571,3.258928571,Old,0,0,0,0,1,,4.133928571428571,Low,Middle-aged,0,0,0,0,1
-117.14,32.7,43,1126,289,1132,294,2.1875,87000,Low,3.850340136,3.829931973,Old,0,0,0,0,1,,3.8503401360544216,Low,Old,0,0,0,0,1
-117.14,32.7,40,1227,330,1199,316,1.2188,92500,Low,3.794303797,3.882911392,Old,0,0,0,0,1,,3.7943037974683542,Low,Old,0,0,0,0,1
-117.14,32.7,36,633,148,557,139,1.5729,82700,Low,4.007194245,4.553956835,Old,0,0,0,0,1,,4.0071942446043165,Low,Old,0,0,0,0,1
-117.14,32.7,48,510,180,545,132,1.8008,86500,Low,4.128787879,3.863636364,Old,0,0,0,0,1,,4.128787878787879,Low,Old,0,0,0,0,1
-117.14,32.7,44,658,218,869,212,1.9338,89400,Low,4.099056604,3.103773585,Old,0,0,0,0,1,,4.099056603773585,Low,Old,0,0,0,0,1
-117.14,32.7,47,552,161,593,174,0.9589,90000,Low,3.408045977,3.172413793,Old,0,0,0,0,1,,3.4080459770114944,Low,Old,0,0,0,0,1
-117.15,32.7,50,475,172,483,120,1.3657,162500,Low,4.025,3.958333333,Old,0,0,0,0,1,,4.025,Low,Old,0,0,0,0,1
-117.15,32.71,52,402,183,557,172,1.3125,87500,Low,3.238372093,2.337209302,Old,0,0,0,0,1,,3.238372093023256,Low,Old,0,0,0,0,1
-117.15,32.7,52,458,148,1283,166,1.2863,86300,Low,7.728915663,2.759036145,Old,0,0,0,0,1,,7.728915662650603,Low,Old,0,0,0,0,1
-117.15,32.71,52,217,82,531,93,1.6607,137500,Low,5.709677419,2.333333333,Old,0,0,0,0,1,,5.709677419354839,Low,Old,0,0,0,0,1
-117.15,32.72,52,344,177,460,147,1.2292,137500,Low,3.129251701,2.340136054,Old,0,0,0,0,1,,3.129251700680272,Low,Old,0,0,0,0,1
-117.16,32.72,52,788,463,805,391,0.9142,162500,Low,2.058823529,2.015345269,Old,0,0,0,0,1,,2.0588235294117645,Low,Old,0,0,0,0,1
-117.16,32.71,52,845,451,1230,375,1.0918,22500,Low,3.28,2.253333333,Old,0,0,0,0,1,,3.28,Low,Old,0,0,0,0,1
-117.16,32.71,5,2508,827,2066,761,1.3092,325000,Low,2.714848883,3.295663601,New,0,0,0,0,1,,2.7148488830486204,Low,New,0,0,0,0,1
-117.17,32.71,7,2493,693,951,641,4.2375,205000,Low,1.483619345,3.889235569,New,0,0,0,0,1,,1.4836193447737909,Low,New,0,0,0,0,1
-117.17,32.71,39,311,181,206,113,0.7685,187500,Low,1.82300885,2.752212389,Old,0,0,0,0,1,,1.823008849557522,Low,Old,0,0,0,0,1
-117.14,32.73,26,450,132,317,109,4.0,137500,Low,2.908256881,4.128440367,Mid-Age,0,0,0,0,1,,2.908256880733945,Low,Middle-aged,0,0,0,0,1
-117.16,32.72,24,1232,663,1184,626,1.0391,162500,Low,1.891373802,1.968051118,Mid-Age,0,0,0,0,1,,1.8913738019169328,Low,Middle-aged,0,0,0,0,1
-117.16,32.73,52,1218,471,821,429,1.9597,200000,Low,1.913752914,2.839160839,Old,0,0,0,0,1,,1.9137529137529137,Low,Old,0,0,0,0,1
-117.16,32.72,27,1245,471,653,451,1.2668,225000,Low,1.44789357,2.760532151,Mid-Age,0,0,0,0,1,,1.4478935698447895,Low,Middle-aged,0,0,0,0,1
-117.17,32.73,52,408,143,313,143,1.815,116700,Low,2.188811189,2.853146853,Old,0,0,0,0,1,,2.1888111888111887,Low,Old,0,0,0,0,1
